DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,ds,AIRPORT,CITY,STATE,COUNTRY,LATITUDE,LONGITUDE,AIRPORT_DEST,CITY_DEST,STATE_DEST,COUNTRY_DEST,LATITUDE_DEST,LONGITUDE_DEST
4,MQ,2986,N0EGMQ,DTW,ORD,1915,1909.0,-6.0,17.0,1926.0,85,108.0,55.0,235,1921.0,36.0,1940,1957.0,17.0,0,0,,17.0,0.0,0.0,0.0,0.0,2015-01-01 00:00:00,Detroit Metropolitan Airport,Detroit,MI,USA,42.21206,-83.34884,Chicago O'Hare International Airport,Chicago,IL,USA,41.9796,-87.90446
4,MQ,3108,N942MQ,GRR,ORD,1915,1932.0,17.0,18.0,1950.0,80,90.0,33.0,137,1923.0,39.0,1935,2002.0,27.0,0,0,,10.0,0.0,0.0,9.0,8.0,2015-01-01 00:00:00,Gerald R. Ford International Airport,Grand Rapids,MI,USA,42.88082,-85.52277,Chicago O'Hare International Airport,Chicago,IL,USA,41.9796,-87.90446
4,NK,906,N632NK,IAH,DTW,1915,1942.0,27.0,19.0,2001.0,152,146.0,122.0,1075,2303.0,5.0,2247,2308.0,21.0,0,0,,21.0,0.0,0.0,0.0,0.0,2015-01-01 00:00:00,George Bush Intercontinental Airport,Houston,TX,USA,29.98047,-95.33972,Detroit Metropolitan Airport,Detroit,MI,USA,42.21206,-83.34884
4,OO,5451,N567SW,SFO,SMF,1915,1911.0,-4.0,15.0,1926.0,47,42.0,23.0,86,1949.0,4.0,2002,1953.0,-9.0,0,0,,,,,,,2015-01-01 00:00:00,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37483999999999,Sacramento International Airport,Sacramento,CA,USA,38.69542,-121.59076999999999
4,UA,1193,N36272,IAH,PHL,1916,1924.0,8.0,18.0,1942.0,192,184.0,158.0,1325,2320.0,8.0,2328,2328.0,0.0,0,0,,,,,,,2015-01-01 00:00:00,George Bush Intercontinental Airport,Houston,TX,USA,29.98047,-95.33972,Philadelphia International Airport,Philadelphia,PA,USA,39.87195,-75.24114
4,UA,1258,N87531,IAH,SAT,1916,1922.0,6.0,17.0,1939.0,61,59.0,39.0,191,2018.0,3.0,2017,2021.0,4.0,0,0,,,,,,,2015-01-01 00:00:00,George Bush Intercontinental Airport,Houston,TX,USA,29.98047,-95.33972,San Antonio International Airport,San Antonio,TX,USA,29.533690000000004,-98.46978
4,UA,1564,N37462,SFO,ORD,1916,1914.0,-2.0,17.0,1931.0,243,240.0,216.0,1846,107.0,7.0,119,114.0,-5.0,0,0,,,,,,,2015-01-01 00:00:00,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37483999999999,Chicago O'Hare International Airport,Chicago,IL,USA,41.9796,-87.90446
4,US,496,N680AW,SMF,PHX,1916,1915.0,-1.0,9.0,1924.0,104,104.0,91.0,647,2155.0,4.0,2200,2159.0,-1.0,0,0,,,,,,,2015-01-01 00:00:00,Sacramento International Airport,Sacramento,CA,USA,38.69542,-121.59076999999999,Phoenix Sky Harbor International Airport,Phoenix,AZ,USA,33.43417,-112.00806000000001
4,B6,1089,N249JB,BOS,DCA,1916,1914.0,-2.0,15.0,1929.0,104,94.0,76.0,399,2045.0,3.0,2100,2048.0,-12.0,0,0,,,,,,,2015-01-01 00:00:00,Gen. Edward Lawrence Logan International Airport,Boston,MA,USA,42.36435,-71.00518000000001,Ronald Reagan Washington National Airport,Arlington,VA,USA,38.85208,-77.03772
4,EV,4595,N13538,IAH,MEM,1916,1916.0,0.0,16.0,1932.0,93,88.0,66.0,468,2038.0,6.0,2049,2044.0,-5.0,0,0,,,,,,,2015-01-01 00:00:00,George Bush Intercontinental Airport,Houston,TX,USA,29.98047,-95.33972,Memphis International Airport,Memphis,TN,USA,35.04242,-89.97667
4,F9,191,N925FR,FAR,DEN,1916,2032.0,76.0,11.0,2043.0,114,132.0,115.0,627,2138.0,6.0,2010,2144.0,94.0,0,0,,39.0,0.0,6.0,49.0,0.0,2015-01-01 00:00:00,Hector International Airport,Fargo,ND,USA,46.91935,-96.81499000000001,Denver International Airport,Denver,CO,USA,39.85841,-104.667
4,UA,599,N442UA,LAS,LAX,1917,1912.0,-5.0,16.0,1928.0,73,66.0,38.0,236,2006.0,12.0,2030,2018.0,-12.0,0,0,,,,,,,2015-01-01 00:00:00,McCarran International Airport,Las Vegas,NV,USA,36.08036,-115.15233,Los Angeles International Airport,Los Angeles,CA,USA,33.94254,-118.40807
4,UA,741,N446UA,ORD,SFO,1917,1918.0,1.0,13.0,1931.0,287,280.0,237.0,1846,2128.0,30.0,2204,2158.0,-6.0,0,0,,,,,,,2015-01-01 00:00:00,Chicago O'Hare International Airport,Chicago,IL,USA,41.9796,-87.90446,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37483999999999
4,EV,3948,N16976,LAN,ORD,1917,1917.0,0.0,5.0,1922.0,63,55.0,43.0,179,1905.0,7.0,1920,1912.0,-8.0,0,0,,,,,,,2015-01-01 00:00:00,Capital Region International AirportÂ ( Lansing Capital City),Lansing,MI,USA,42.7787,-84.58736,Chicago O'Hare International Airport,Chicago,IL,USA,41.9796,-87.90446
4,EV,5805,N13964,MFE,IAH,1917,1911.0,-6.0,9.0,1920.0,73,71.0,49.0,316,2009.0,13.0,2030,2022.0,-8.0,0,0,,,,,,,2015-01-01 00:00:00,McAllen-Miller International AirportÂ (McAllen Miller International),McAllen,TX,USA,26.175829999999998,-98.23861,George Bush Intercontinental Airport,Houston,TX,USA,29.98047,-95.33972
4,EV,4350,N13988,IAH,BHM,1918,1917.0,-1.0,28.0,1945.0,96,111.0,73.0,562,2058.0,10.0,2054,2108.0,14.0,0,0,,,,,,,2015-01-01 00:00:00,George Bush Intercontinental Airport,Houston,TX,USA,29.98047,-95.33972,Birmingham-Shuttlesworth International Airport,Birmingham,AL,USA,33.562940000000005,-86.75355
4,F9,651,N948FR,BMI,DEN,1918,1931.0,13.0,8.0,1939.0,148,163.0,148.0,834,2107.0,7.0,2046,2114.0,28.0,0,0,,20.0,0.0,8.0,0.0,0.0,2015-01-01 00:00:00,Central Illinois Regional Airport at Bloomington-Normal,Bloomington,IL,USA,40.477990000000005,-88.91595,Denver International Airport,Denver,CO,USA,39.85841,-104.667
4,HA,195,N487HA,OGG,HNL,1918,1920.0,2.0,8.0,1928.0,35,37.0,24.0,100,1952.0,5.0,1953,1957.0,4.0,0,0,,,,,,,2015-01-01 00:00:00,Kahului Airport,Kahului,HI,USA,20.89865,-156.43046,Honolulu International Airport,Honolulu,HI,USA,21.31869,-157.92241
4,UA,1232,N12218,LAX,HNL,1919,1922.0,3.0,12.0,1934.0,361,351.0,335.0,2556,2309.0,4.0,2320,2313.0,-7.0,0,0,,,,,,,2015-01-01 00:00:00,Los Angeles International Airport,Los Angeles,CA,USA,33.94254,-118.40807,Honolulu International Airport,Honolulu,HI,USA,21.31869,-157.92241
4,UA,1496,N16732,SEA,IAH,1919,1925.0,6.0,18.0,1943.0,248,248.0,223.0,1874,126.0,7.0,127,133.0,6.0,0,0,,,,,,,2015-01-01 00:00:00,Seattle-Tacoma International Airport,Seattle,WA,USA,47.44898,-122.30931000000001,George Bush Intercontinental Airport,Houston,TX,USA,29.98047,-95.33972
4,F9,251,N934FR,IAH,DEN,1919,1927.0,8.0,22.0,1949.0,151,195.0,160.0,862,2129.0,13.0,2050,2142.0,52.0,0,0,,51.0,0.0,1.0,0.0,0.0,2015-01-01 00:00:00,George Bush Intercontinental Airport,Houston,TX,USA,29.98047,-95.33972,Denver International Airport,Denver,CO,USA,39.85841,-104.667
4,US,632,N182UW,SAN,PHX,1920,1911.0,-9.0,15.0,1926.0,73,88.0,54.0,304,2120.0,19.0,2133,2139.0,6.0,0,0,,,,,,,2015-01-01 00:00:00,San Diego International AirportÂ (Lindbergh Field),San Diego,CA,USA,32.73356,-117.18966,Phoenix Sky Harbor International Airport,Phoenix,AZ,USA,33.43417,-112.00806000000001
4,US,892,N563UW,MCO,CLT,1920,1931.0,11.0,19.0,1950.0,99,100.0,75.0,468,2105.0,6.0,2059,2111.0,12.0,0,0,,,,,,,2015-01-01 00:00:00,Orlando International Airport,Orlando,FL,USA,28.428890000000003,-81.31603,Charlotte Douglas International Airport,Charlotte,NC,USA,35.214009999999995,-80.94313000000001
4,US,1741,N746UW,TPA,DCA,1920,1906.0,-14.0,15.0,1921.0,126,125.0,106.0,814,2107.0,4.0,2126,2111.0,-15.0,0,0,,,,,,,2015-01-01 00:00:00,Tampa International Airport,Tampa,FL,USA,27.97547,-82.53325,Ronald Reagan Washington National Airport,Arlington,VA,USA,38.85208,-77.03772
4,VX,942,N523VA,SFO,LAX,1920,1915.0,-5.0,9.0,1924.0,80,72.0,54.0,337,2018.0,9.0,2040,2027.0,-13.0,0,0,,,,,,,2015-01-01 00:00:00,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37483999999999,Los Angeles International Airport,Los Angeles,CA,USA,33.94254,-118.40807
4,WN,574,N480WN,BOS,MDW,1920,1936.0,16.0,11.0,1947.0,175,179.0,161.0,861,2128.0,7.0,2115,2135.0,20.0,0,0,,4.0,0.0,0.0,16.0,0.0,2015-01-01 00:00:00,Gen. Edward Lawrence Logan International Airport,Boston,MA,USA,42.36435,-71.00518000000001,Chicago Midway International Airport,Chicago,IL,USA,41.78598,-87.75242
4,WN,164,N772SW,BUR,SMF,1920,1919.0,-1.0,10.0,1929.0,75,75.0,60.0,358,2029.0,5.0,2035,2034.0,-1.0,0,0,,,,,,,2015-01-01 00:00:00,Bob Hope AirportÂ (Hollywood Burbank Airport),Burbank,CA,USA,34.20062,-118.3585,Sacramento International Airport,Sacramento,CA,USA,38.69542,-121.59076999999999
4,WN,2082,N659SW,BWI,BUF,1920,1917.0,-3.0,9.0,1926.0,70,65.0,53.0,281,2019.0,3.0,2030,2022.0,-8.0,0,0,,,,,,,2015-01-01 00:00:00,Baltimore-Washington International Airport,Baltimore,MD,USA,39.1754,-76.6682,Buffalo Niagara International Airport,Buffalo,NY,USA,42.94052,-78.73217
4,WN,4986,N250WN,CLT,BWI,1920,1947.0,27.0,17.0,2004.0,85,77.0,55.0,361,2059.0,5.0,2045,2104.0,19.0,0,0,,0.0,0.0,3.0,16.0,0.0,2015-01-01 00:00:00,Charlotte Douglas International Airport,Charlotte,NC,USA,35.214009999999995,-80.94313000000001,Baltimore-Washington International Airport,Baltimore,MD,USA,39.1754,-76.6682
4,WN,682,N950WN,DEN,RNO,1920,2118.0,118.0,23.0,2141.0,140,139.0,104.0,804,2225.0,12.0,2040,2237.0,117.0,0,0,,0.0,0.0,19.0,98.0,0.0,2015-01-01 00:00:00,Denver International Airport,Denver,CO,USA,39.85841,-104.667,Reno/Tahoe International Airport,Reno,NV,USA,39.49858,-119.76806
4,WN,453,N394SW,LAS,PHX,1920,2035.0,75.0,9.0,2044.0,65,57.0,45.0,255,2229.0,3.0,2125,2232.0,67.0,0,0,,0.0,0.0,8.0,59.0,0.0,2015-01-01 00:00:00,McCarran International Airport,Las Vegas,NV,USA,36.08036,-115.15233,Phoenix Sky Harbor International Airport,Phoenix,AZ,USA,33.43417,-112.00806000000001
4,WN,1206,N369SW,LAX,LAS,1920,1941.0,21.0,12.0,1953.0,60,62.0,44.0,236,2037.0,6.0,2020,2043.0,23.0,0,0,,2.0,0.0,21.0,0.0,0.0,2015-01-01 00:00:00,Los Angeles International Airport,Los Angeles,CA,USA,33.94254,-118.40807,McCarran International Airport,Las Vegas,NV,USA,36.08036,-115.15233
4,WN,4561,N7705A,LAX,OAK,1920,1913.0,-7.0,5.0,1918.0,75,64.0,54.0,337,2012.0,5.0,2035,2017.0,-18.0,0,0,,,,,,,2015-01-01 00:00:00,Los Angeles International Airport,Los Angeles,CA,USA,33.94254,-118.40807,Oakland International Airport,Oakland,CA,USA,37.72129,-122.22072
7,WN,1010,N601WN,DAL,DEN,1200,1215.0,15.0,7.0,1222.0,130,116.0,102.0,651,1304.0,7.0,1310,1311.0,1.0,0,0,,,,,,,2015-01-04 00:00:00,Dallas Love Field,Dallas,TX,USA,32.84711,-96.85177,Denver International Airport,Denver,CO,USA,39.85841,-104.667
4,WN,747,N922WN,MDW,DCA,1920,1946.0,26.0,7.0,1953.0,105,79.0,67.0,601,2200.0,5.0,2205,2205.0,0.0,0,0,,,,,,,2015-01-01 00:00:00,Chicago Midway International Airport,Chicago,IL,USA,41.78598,-87.75242,Ronald Reagan Washington National Airport,Arlington,VA,USA,38.85208,-77.03772
4,WN,1240,N7743B,MDW,HOU,1920,1931.0,11.0,10.0,1941.0,160,157.0,142.0,937,2203.0,5.0,2200,2208.0,8.0,0,0,,,,,,,2015-01-01 00:00:00,Chicago Midway International Airport,Chicago,IL,USA,41.78598,-87.75242,William P. Hobby Airport,Houston,TX,USA,29.64542,-95.27889
4,WN,416,N438WN,MDW,SFO,1920,1932.0,12.0,6.0,1938.0,290,265.0,250.0,1855,2148.0,9.0,2210,2157.0,-13.0,0,0,,,,,,,2015-01-01 00:00:00,Chicago Midway International Airport,Chicago,IL,USA,41.78598,-87.75242,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37483999999999
4,WN,3403,N762SW,MSY,BWI,1920,1915.0,-5.0,8.0,1923.0,150,121.0,110.0,998,2213.0,3.0,2250,2216.0,-34.0,0,0,,,,,,,2015-01-01 00:00:00,Louis Armstrong New Orleans International Airport,New Orleans,LA,USA,29.99339,-90.25803,Baltimore-Washington International Airport,Baltimore,MD,USA,39.1754,-76.6682
4,WN,600,N449WN,SFO,SNA,1920,1936.0,16.0,10.0,1946.0,85,77.0,61.0,372,2047.0,6.0,2045,2053.0,8.0,0,0,,,,,,,2015-01-01 00:00:00,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37483999999999,John Wayne AirportÂ (Orange County Airport),Santa Ana,CA,USA,33.67566,-117.86822
4,WN,2959,N477WN,SJC,LAS,1920,1920.0,0.0,8.0,1928.0,80,72.0,60.0,386,2028.0,4.0,2040,2032.0,-8.0,0,0,,,,,,,2015-01-01 00:00:00,Norman Y. Mineta San JosÃ© International Airport,San Jose,CA,USA,37.36186,-121.92901,McCarran International Airport,Las Vegas,NV,USA,36.08036,-115.15233
4,WN,1353,N618WN,SLC,OAK,1920,1949.0,29.0,11.0,2000.0,115,107.0,80.0,588,2020.0,16.0,2015,2036.0,21.0,0,0,,0.0,0.0,7.0,14.0,0.0,2015-01-01 00:00:00,Salt Lake City International Airport,Salt Lake City,UT,USA,40.78839,-111.97776999999999,Oakland International Airport,Oakland,CA,USA,37.72129,-122.22072
4,WN,139,N392SW,SMF,LAS,1920,1925.0,5.0,8.0,1933.0,75,72.0,60.0,397,2033.0,4.0,2035,2037.0,2.0,0,0,,,,,,,2015-01-01 00:00:00,Sacramento International Airport,Sacramento,CA,USA,38.69542,-121.59076999999999,McCarran International Airport,Las Vegas,NV,USA,36.08036,-115.15233
4,WN,1107,N621SW,STL,TPA,1920,1957.0,37.0,7.0,2004.0,130,124.0,115.0,869,2259.0,2.0,2230,2301.0,31.0,0,0,,0.0,10.0,0.0,21.0,0.0,2015-01-01 00:00:00,St. Louis International Airport at Lambert Field,St Louis,MO,USA,38.747690000000006,-90.35999,Tampa International Airport,Tampa,FL,USA,27.97547,-82.53325
4,WN,3929,N707SA,TPA,BNA,1920,1934.0,14.0,8.0,1942.0,115,103.0,90.0,612,2012.0,5.0,2015,2017.0,2.0,0,0,,,,,,,2015-01-01 00:00:00,Tampa International Airport,Tampa,FL,USA,27.97547,-82.53325,Nashville International Airport,Nashville,TN,USA,36.12448,-86.67818
4,UA,1062,N73291,DEN,SAN,1920,2047.0,87.0,33.0,2120.0,144,140.0,104.0,853,2204.0,3.0,2044,2207.0,83.0,0,0,,0.0,0.0,83.0,0.0,0.0,2015-01-01 00:00:00,Denver International Airport,Denver,CO,USA,39.85841,-104.667,San Diego International AirportÂ (Lindbergh Field),San Diego,CA,USA,32.73356,-117.18966
4,AA,102,N376AA,HNL,DFW,1920,2356.0,276.0,17.0,13.0,445,445.0,417.0,3784,1110.0,11.0,645,1121.0,276.0,0,0,,0.0,0.0,0.0,276.0,0.0,2015-01-01 00:00:00,Honolulu International Airport,Honolulu,HI,USA,21.31869,-157.92241,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372
4,AA,1491,N595AA,DEN,DFW,1920,2043.0,83.0,46.0,2129.0,115,154.0,98.0,641,7.0,10.0,2215,17.0,122.0,0,0,,39.0,0.0,0.0,60.0,23.0,2015-01-01 00:00:00,Denver International Airport,Denver,CO,USA,39.85841,-104.667,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372
4,AA,2256,N575AA,DFW,ELP,1920,2041.0,81.0,21.0,2102.0,105,112.0,87.0,551,2129.0,4.0,2005,2133.0,88.0,0,0,,7.0,0.0,0.0,77.0,4.0,2015-01-01 00:00:00,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372,El Paso International Airport,El Paso,TX,USA,31.80667,-106.37781000000001
4,AA,2280,N4XUAA,DFW,MSY,1920,2017.0,57.0,19.0,2036.0,80,84.0,63.0,447,2139.0,2.0,2040,2141.0,61.0,0,0,,4.0,0.0,0.0,57.0,0.0,2015-01-01 00:00:00,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372,Louis Armstrong New Orleans International Airport,New Orleans,LA,USA,29.99339,-90.25803
4,AA,2312,N353AA,MCO,MIA,1920,1920.0,0.0,13.0,1933.0,69,59.0,38.0,192,2011.0,8.0,2029,2019.0,-10.0,0,0,,,,,,,2015-01-01 00:00:00,Orlando International Airport,Orlando,FL,USA,28.428890000000003,-81.31603,Miami International Airport,Miami,FL,USA,25.79325,-80.29056
4,AA,2435,N3DEAA,DFW,PHX,1920,1922.0,2.0,18.0,1940.0,155,153.0,131.0,868,2051.0,4.0,2055,2055.0,0.0,0,0,,,,,,,2015-01-01 00:00:00,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372,Phoenix Sky Harbor International Airport,Phoenix,AZ,USA,33.43417,-112.00806000000001
4,AS,893,N535AS,SEA,HNL,1920,1919.0,-1.0,22.0,1941.0,392,383.0,355.0,2677,2336.0,6.0,2352,2342.0,-10.0,0,0,,,,,,,2015-01-01 00:00:00,Seattle-Tacoma International Airport,Seattle,WA,USA,47.44898,-122.30931000000001,Honolulu International Airport,Honolulu,HI,USA,21.31869,-157.92241
4,B6,321,N265JB,BOS,PBI,1920,1912.0,-8.0,16.0,1928.0,202,200.0,182.0,1197,2230.0,2.0,2242,2232.0,-10.0,0,0,,,,,,,2015-01-01 00:00:00,Gen. Edward Lawrence Logan International Airport,Boston,MA,USA,42.36435,-71.00518000000001,Palm Beach International Airport,West Palm Beach,FL,USA,26.683159999999997,-80.09559
4,B6,749,N337JB,DCA,TPA,1920,1909.0,-11.0,12.0,1921.0,147,140.0,122.0,814,2123.0,6.0,2147,2129.0,-18.0,0,0,,,,,,,2015-01-01 00:00:00,Ronald Reagan Washington National Airport,Arlington,VA,USA,38.85208,-77.03772,Tampa International Airport,Tampa,FL,USA,27.97547,-82.53325
4,DL,507,N674DL,ATL,TPA,1920,1918.0,-2.0,13.0,1931.0,85,75.0,58.0,406,2029.0,4.0,2045,2033.0,-12.0,0,0,,,,,,,2015-01-01 00:00:00,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.640440000000005,-84.42694,Tampa International Airport,Tampa,FL,USA,27.97547,-82.53325
7,OO,5554,N947SW,DEN,SJC,1209,,,,,163,,,948,,,1352,,,0,1,A,,,,,,2015-01-04 00:00:00,Denver International Airport,Denver,CO,USA,39.85841,-104.667,Norman Y. Mineta San JosÃ© International Airport,San Jose,CA,USA,37.36186,-121.92901
4,DL,888,N670DN,ATL,MSP,1920,1919.0,-1.0,19.0,1938.0,164,147.0,124.0,907,2042.0,4.0,2104,2046.0,-18.0,0,0,,,,,,,2015-01-01 00:00:00,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.640440000000005,-84.42694,Minneapolis-Saint Paul International Airport,Minneapolis,MN,USA,44.88055,-93.21692
4,DL,1347,N909DA,ATL,CMH,1920,1918.0,-2.0,16.0,1934.0,94,83.0,63.0,447,2037.0,4.0,2054,2041.0,-13.0,0,0,,,,,,,2015-01-01 00:00:00,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.640440000000005,-84.42694,Port Columbus International Airport,Columbus,OH,USA,39.99799,-82.89188
4,DL,1385,N679DA,ATL,SJU,1920,1919.0,-1.0,14.0,1933.0,213,196.0,178.0,1547,2331.0,4.0,2353,2335.0,-18.0,0,0,,,,,,,2015-01-01 00:00:00,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.640440000000005,-84.42694,Luis MuÃ±oz MarÃ­n International Airport,San Juan,PR,USA,18.439420000000002,-66.00183
4,DL,2265,N584NW,ATL,SFO,1920,1925.0,5.0,18.0,1943.0,330,295.0,268.0,2139,2111.0,9.0,2150,2120.0,-30.0,0,0,,,,,,,2015-01-01 00:00:00,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.640440000000005,-84.42694,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37483999999999
4,DL,2502,N959DN,ATL,RDU,1920,1917.0,-3.0,22.0,1939.0,84,83.0,57.0,356,2036.0,4.0,2044,2040.0,-4.0,0,0,,,,,,,2015-01-01 00:00:00,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.640440000000005,-84.42694,Raleigh-Durham International Airport,Raleigh,NC,USA,35.87764,-78.78747
4,DL,1638,N3751B,ATL,DCA,1920,1920.0,0.0,14.0,1934.0,104,94.0,76.0,547,2050.0,4.0,2104,2054.0,-10.0,0,0,,,,,,,2015-01-01 00:00:00,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.640440000000005,-84.42694,Ronald Reagan Washington National Airport,Arlington,VA,USA,38.85208,-77.03772
4,EV,3805,N14148,ORF,IAD,1920,1918.0,-2.0,9.0,1927.0,59,54.0,37.0,157,2004.0,8.0,2019,2012.0,-7.0,0,0,,,,,,,2015-01-01 00:00:00,Norfolk International Airport,Norfolk,VA,USA,36.89461,-76.20121999999999,Washington Dulles International Airport,Chantilly,VA,USA,38.94453,-77.45581
4,EV,4545,N15527,IAH,MLU,1920,1920.0,0.0,32.0,1952.0,69,82.0,39.0,262,2031.0,11.0,2029,2042.0,13.0,0,0,,,,,,,2015-01-01 00:00:00,George Bush Intercontinental Airport,Houston,TX,USA,29.98047,-95.33972,Monroe Regional Airport,Monroe,LA,USA,32.510870000000004,-92.03769
4,EV,5095,N916EV,ATL,GTR,1920,1921.0,1.0,15.0,1936.0,74,62.0,45.0,241,1921.0,2.0,1934,1923.0,-11.0,0,0,,,,,,,2015-01-01 00:00:00,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.640440000000005,-84.42694,Golden Triangle Regional Airport,Columbus-Starkville-West Point,MS,USA,33.45033,-88.59137
4,F9,664,N919FR,SFO,DEN,1920,1931.0,11.0,15.0,1946.0,142,162.0,139.0,967,2305.0,8.0,2242,2313.0,31.0,0,0,,26.0,0.0,3.0,2.0,0.0,2015-01-01 00:00:00,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37483999999999,Denver International Airport,Denver,CO,USA,39.85841,-104.667
4,HA,387,N480HA,KOA,HNL,1920,1918.0,-2.0,7.0,1925.0,43,46.0,31.0,163,1956.0,8.0,2003,2004.0,1.0,0,0,,,,,,,2015-01-01 00:00:00,Kona International Airport at Keahole,Kailua/Kona,HI,USA,19.738770000000002,-156.04563000000002,Honolulu International Airport,Honolulu,HI,USA,21.31869,-157.92241
4,MQ,2992,N612MQ,IND,ORD,1920,1956.0,36.0,18.0,2014.0,80,101.0,40.0,177,1954.0,43.0,1940,2037.0,57.0,0,0,,21.0,0.0,0.0,36.0,0.0,2015-01-01 00:00:00,Indianapolis International Airport,Indianapolis,IN,USA,39.71733,-86.29438,Chicago O'Hare International Airport,Chicago,IL,USA,41.9796,-87.90446
4,MQ,3297,N655MQ,TOL,ORD,1920,1912.0,-8.0,20.0,1932.0,90,106.0,53.0,213,1925.0,33.0,1950,1958.0,8.0,0,0,,,,,,,2015-01-01 00:00:00,Toledo Express Airport,Toledo,OH,USA,41.58681,-83.80783000000001,Chicago O'Hare International Airport,Chicago,IL,USA,41.9796,-87.90446
4,MQ,3500,N632MQ,OMA,ORD,1920,1936.0,16.0,15.0,1951.0,95,116.0,66.0,416,2057.0,35.0,2055,2132.0,37.0,0,0,,21.0,0.0,0.0,16.0,0.0,2015-01-01 00:00:00,Eppley Airfield,Omaha,NE,USA,41.30252,-95.89416999999999,Chicago O'Hare International Airport,Chicago,IL,USA,41.9796,-87.90446
4,MQ,3645,N656MQ,ORD,SUX,1920,1936.0,16.0,18.0,1954.0,93,96.0,75.0,436,2109.0,3.0,2053,2112.0,19.0,0,0,,3.0,0.0,16.0,0.0,0.0,2015-01-01 00:00:00,Chicago O'Hare International Airport,Chicago,IL,USA,41.9796,-87.90446,Sioux Gateway Airport,Sioux City,IA,USA,42.4026,-96.38436999999999
4,OO,5159,N753SK,IAH,PIT,1920,1920.0,0.0,27.0,1947.0,161,163.0,128.0,1117,2255.0,8.0,2301,2303.0,2.0,0,0,,,,,,,2015-01-01 00:00:00,George Bush Intercontinental Airport,Houston,TX,USA,29.98047,-95.33972,Pittsburgh International Airport,Pittsburgh,PA,USA,40.49147,-80.23286999999999
4,OO,5475,N958SW,MKE,DEN,1920,1918.0,-2.0,12.0,1930.0,168,210.0,165.0,896,2115.0,33.0,2108,2148.0,40.0,0,0,,40.0,0.0,0.0,0.0,0.0,2015-01-01 00:00:00,General Mitchell International Airport,Milwaukee,WI,USA,42.94722,-87.89658,Denver International Airport,Denver,CO,USA,39.85841,-104.667
4,OO,6622,N885AS,SBA,PHX,1920,1907.0,-13.0,9.0,1916.0,88,92.0,75.0,455,2131.0,8.0,2148,2139.0,-9.0,0,0,,,,,,,2015-01-01 00:00:00,Santa Barbara Municipal AirportÂ (Santa Barbara Airport),Santa Barbara,CA,USA,34.42621,-119.84037,Phoenix Sky Harbor International Airport,Phoenix,AZ,USA,33.43417,-112.00806000000001
4,UA,1430,N57439,ORD,EWR,1921,1925.0,4.0,14.0,1939.0,129,105.0,85.0,719,2204.0,6.0,2230,2210.0,-20.0,0,0,,,,,,,2015-01-01 00:00:00,Chicago O'Hare International Airport,Chicago,IL,USA,41.9796,-87.90446,Newark Liberty International Airport,Newark,NJ,USA,40.6925,-74.16866
4,B6,687,N521JB,BOS,LAX,1921,1920.0,-1.0,14.0,1934.0,395,401.0,381.0,2611,2255.0,6.0,2256,2301.0,5.0,0,0,,,,,,,2015-01-01 00:00:00,Gen. Edward Lawrence Logan International Airport,Boston,MA,USA,42.36435,-71.00518000000001,Los Angeles International Airport,Los Angeles,CA,USA,33.94254,-118.40807
